lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
219,7.500300407409668,2.499699741601944,77.95600414276123,19.54429268836975,1.9787335680963685e-07,1.9787335680963685e-07
220,7.541284561157227,2.4587155878543854,77.83055782318115,19.71072554588318,6.022232598554165e-08,6.022232598554165e-08
221,7.581389546394348,2.418610602617264,77.76026248931885,19.82113242149353,3.1831800878072015e-07,3.1831800878072015e-07
222,7.753627300262451,2.246372401714325,78.06001663208008,19.69361662864685,3.269211982072261e-07,3.269211982072261e-07
223,7.5684428215026855,2.4315570294857025,77.59501934051514,19.973424673080444,6.022232598554165e-08,6.022232598554165e-08
224,7.508456707000732,2.4915437400341034,77.69201755523682,19.81643319129944,3.1831800878072015e-07,3.1831800878072015e-07
225,7.795000672340393,2.204999029636383,77.92411804199219,19.870883226394653,2.1073424255447014e-08,2.1073424255447014e-08
226,7.702012658119202,2.2979873418807983,77.85027503967285,19.85174536705017,4.473658501783094e-07,4.473658501783094e-07
227,7.6665496826171875,2.3334503173828125,77.74279594421387,19.923758506774902,2.753020616481904e-07,2.753020616481904e-07
228,7.5136250257492065,2.4863746762275696,77.86774635314941,19.645885229110718,3.6133395591324993e-07,3.6133395591324993e-07
229,7.6173996925354,2.3826003074645996,77.5576114654541,20.05979061126709,1.376510308240952e-07,1.376510308240952e-07
230,7.6127296686172485,2.3872700333595276,77.62456893920898,19.98816728591919,3.6133395591324993e-07,3.6133395591324993e-07
231,7.494776248931885,2.505224049091339,77.47926235198975,20.015511512756348,1.204446519710833e-07,1.204446519710833e-07
232,7.7049559354782104,2.2950442135334015,78.1890869140625,19.51586365699768,3.0111162992770824e-07,3.0111162992770824e-07
233,7.639829516410828,2.36017107963562,78.01702499389648,19.622797966003418,3.44127577060238e-07,3.44127577060238e-07
234,7.5115966796875,2.4884033203125,77.66115188598633,19.850449562072754,2.753020616481904e-07,2.753020616481904e-07
235,7.620251774787903,2.3797479271888733,77.7442216873169,19.876034259796143,2.236829250891547e-07,2.236829250891547e-07
236,7.618351578712463,2.3816485702991486,78.15063953399658,19.467720985412598,5.247945550168629e-07,5.247945550168629e-07
237,7.817318439483643,2.1826814115047455,77.82562255859375,19.991697072982788,6.022232598554165e-08,6.022232598554165e-08
238,7.7097487449646,2.2902511060237885,77.78219223022461,19.927563667297363,4.0434990304577965e-07,4.0434990304577965e-07
239,7.5997233390808105,2.4002766609191895,78.12388896942139,19.47583556175232,6.88255154120476e-08,6.88255154120476e-08
