lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
78,5.165695548057556,4.771718978881836,76.86361789703369,18.446273803710938,0.004711794785108778,0.004711794785108778
79,5.107603669166565,4.811913073062897,76.7431640625,18.537358045578003,0.005691025734153254,0.005691025734153254
80,5.075153708457947,4.898758828639984,76.46773338317871,18.691526651382446,0.0033497206287255036,0.0033497206287255036
81,5.08973240852356,4.82909619808197,76.43315315246582,18.830559253692627,0.005739684270759082,0.005739684270759082
82,5.038675665855408,4.929827451705933,76.63329124450684,18.499081134796143,0.0035911089176544077,0.0035911089176544077
83,5.237986445426941,4.700967967510223,76.80894374847412,18.57093572616577,0.004667729248866216,0.004667729248866216
84,5.093797445297241,4.850116968154907,76.49416446685791,18.73305320739746,0.004464917661325764,0.004464917661325764
85,5.263321399688721,4.64793860912323,76.73218727111816,18.718477487564087,0.006274864953150414,0.006274864953150414
86,5.060807466506958,4.869974255561829,76.60689353942871,18.608853816986084,0.004949139575007225,0.004949139575007225
87,5.071033835411072,4.861137270927429,76.53427124023438,18.68947148323059,0.004900548761126319,0.004900548761126319
88,5.135653018951416,4.809690713882446,76.63771629333496,18.63003373146057,0.004471043132197436,0.004471043132197436
89,5.082576870918274,4.863277971744537,76.32938385009766,18.883811235427856,0.004415174020061707,0.004415174020061707
90,5.2308231592178345,4.745868742465973,76.70839786529541,18.602886199951172,0.003299718891778651,0.003299718891778651
91,5.139150619506836,4.782254993915558,76.86560153961182,18.44361186027527,0.005557462371222231,0.005557462371222231
92,5.174233317375183,4.727773666381836,76.69369220733643,18.681747913360596,0.006929152629433533,0.006929152629433533
93,5.1695674657821655,4.762983024120331,76.41435146331787,18.908400535583496,0.00494991386205561,0.00494991386205561
94,5.108883380889893,4.824156761169434,76.34815216064453,18.912408351898193,0.004891154078272575,0.004891154078272575
95,5.105251669883728,4.8315852880477905,76.75050735473633,18.49953055381775,0.004712517453020605,0.004712517453020605
96,5.086328983306885,4.811188578605652,76.59521102905273,18.699601888656616,0.007246602692417586,0.007246602692417586
97,5.126329660415649,4.824633598327637,76.27998352050781,18.96915555000305,0.004259267021274566,0.004259267021274566
98,5.13327956199646,4.809239208698273,76.30932807922363,18.959964513778687,0.004534035685178313,0.004534035685178313
99,5.235297679901123,4.705720245838165,76.84175968170166,18.532005548477173,0.0045890960975079505,0.0045890960975079505
100,5.113925933837891,4.86443817615509,76.68148517608643,18.508974313735962,0.00316951822299791,0.00316951822299791
101,5.188158750534058,4.7506266832351685,76.70205116271973,18.627806901931763,0.0046467890858021,0.0046467890858021
102,5.134648084640503,4.806215167045593,76.56661033630371,18.706343173980713,0.004570805716787199,0.004570805716787199
103,5.037297606468201,4.932501316070557,76.72562599182129,18.40367078781128,0.0035679147189605475,0.0035679147189605475
104,5.076274275779724,4.8645564913749695,76.244797706604,18.96953821182251,0.004554855403590457,0.004554855403590457
105,5.14626681804657,4.787804186344147,76.83327198028564,18.4630024433136,0.0048542808083905705,0.0048542808083905705
106,5.104576349258423,4.877552092075348,76.45955085754395,18.716944456100464,0.003120428424130267,0.003120428424130267
107,5.085379481315613,4.870715439319611,76.3421630859375,18.857076168060303,0.00403883610178863,0.00403883610178863
108,5.221109390258789,4.73326176404953,76.56717300415039,18.771114349365234,0.004130890228652244,0.004130890228652244
109,5.097143054008484,4.833482205867767,76.86463356018066,18.387455940246582,0.00494048476644416,0.00494048476644416
110,5.2328091859817505,4.70368504524231,76.46806240081787,18.91076683998108,0.004763964525791111,0.004763964525791111
111,5.0080788135528564,4.977993667125702,76.5117073059082,18.560489416122437,0.002897743469014587,0.002897743469014587
112,5.2284300327301025,4.709073901176453,76.8466854095459,18.52506995201111,0.004666679659756182,0.004666679659756182
113,5.076829195022583,4.838657081127167,76.84449672698975,18.411542177200317,0.00597602272378392,0.00597602272378392
114,5.086343884468079,4.858179986476898,76.52415752410889,18.694641590118408,0.004444390451354121,0.004444390451354121
115,5.2159184217453,4.7289541363716125,77.04514503479004,18.30254554748535,0.004425084894281042,0.004425084894281042
116,5.2982670068740845,4.659376740455627,76.51918888092041,18.890676498413086,0.003997695649951079,0.003997695649951079
117,5.116305947303772,4.808356463909149,76.48382663726807,18.79751682281494,0.005327171990958706,0.005327171990958706
118,4.936859607696533,5.032288432121277,76.51188373565674,18.517411947250366,0.0035555605389440853,0.0035555605389440853
119,5.141898989677429,4.772632420063019,76.7383337020874,18.58476996421814,0.006043541975098372,0.006043541975098372
120,5.302678942680359,4.632090330123901,76.49263381958008,18.958176374435425,0.004786263992784614,0.004786263992784614
121,4.992179274559021,4.952262341976166,76.62107944488525,18.50393533706665,0.004461596830207133,0.004461596830207133
122,5.19375741481781,4.784650802612305,76.80604457855225,18.465397357940674,0.0032385158021984877,0.0032385158021984877
123,5.220494270324707,4.743607044219971,76.7038106918335,18.617242574691772,0.003733164781464874,0.003733164781464874
124,5.21537721157074,4.712337851524353,76.71293258666992,18.663573265075684,0.005129393599871378,0.005129393599871378
125,5.145851373672485,4.7939252853393555,76.81991577148438,18.46539855003357,0.004574900834954216,0.004574900834954216
126,5.2095043659210205,4.749712944030762,76.45995140075684,18.858325481414795,0.003925394446010723,0.003925394446010723
