lane,E,ES,S,P,maximum_normalized_violation
221,7.581374645233154,2.418607920408249,77.76026248931885,19.82114553451538,1.2327953189436504e-06
222,7.753594517707825,2.2463591396808624,78.0600357055664,19.69363570213318,3.2769174717220108e-06
223,7.568437457084656,2.431555688381195,77.59502410888672,19.97342824935913,4.846887578752814e-07
224,7.508480548858643,2.4915559589862823,77.69200801849365,19.816418886184692,2.581494471292259e-06
225,7.794960141181946,2.2049812972545624,77.92415142059326,19.870904684066772,4.140927866195338e-06
226,7.7019500732421875,2.2979624569416046,77.85031795501709,19.851781129837036,6.185050018973699e-06
227,7.666522264480591,2.333438992500305,77.74280548095703,19.92377519607544,2.7395451532081117e-06
228,7.513591647148132,2.4863576889038086,77.86777019500732,19.645901918411255,3.5824821234259924e-06
229,7.6173800230026245,2.382589429616928,77.55763053894043,20.059802532196045,2.1600259861833188e-06
230,7.612689733505249,2.3872505128383636,77.6245927810669,19.988186359405518,4.225221563217126e-06
231,7.494778633117676,2.505224645137787,77.47926712036133,20.015504360198975,2.3180766680991717e-07
232,7.70496129989624,2.2950543463230133,78.18907260894775,19.515867233276367,1.1063547734109682e-06
233,7.639850974082947,2.360185384750366,78.01700115203857,19.62279200553894,2.570957759164536e-06
234,7.511579394340515,2.48839408159256,77.66115665435791,19.850462675094604,1.8755347587347843e-06
235,7.6202428340911865,2.3797443509101868,77.74422645568848,19.876039028167725,9.061572429842216e-07
236,7.61834979057312,2.381644546985626,78.15063953399658,19.467720985412598,4.0039506085349325e-07
237,7.817298769950867,2.1826738119125366,77.82563209533691,19.99171018600464,1.9387550315011254e-06
238,7.709695100784302,2.290226072072983,77.7822208404541,19.927598237991333,5.573920715565735e-06
239,7.599713206291199,2.400272786617279,78.12389850616455,19.475842714309692,9.904509400060097e-07
240,7.624271512031555,2.375677675008774,77.93358325958252,19.690773487091064,3.593018835553716e-06
241,7.62800931930542,2.3719581961631775,77.92689323425293,19.701160192489624,2.2970032438437246e-06
242,7.729561924934387,2.2703830897808075,77.73549556732178,19.994150400161743,3.8880467751299745e-06
243,7.777106165885925,2.222834974527359,77.78900623321533,19.98819589614868,4.162001290450785e-06
244,7.739521265029907,2.2604599595069885,78.1306505203247,19.608900547027588,1.327625728093162e-06
245,7.498268485069275,2.5017186999320984,77.59560585021973,19.9026882648468,9.061572429842216e-07
246,7.848358750343323,2.151591032743454,77.93514251708984,19.913289546966553,3.550871987042822e-06
247,7.474119663238525,2.5258982181549072,77.87379741668701,19.600294828414917,1.2644054553268208e-06
248,7.499037981033325,2.501002848148346,77.76532649993896,19.733643531799316,2.8870591229962408e-06
249,7.541875243186951,2.4581745266914368,77.75169372558594,19.790103435516357,3.5192618506596513e-06
250,7.571663856506348,2.4283285439014435,77.76510715484619,19.806572198867798,5.373723185138989e-07
251,7.627636790275574,2.372334599494934,77.82052516937256,19.807151556015015,2.0230487285229133e-06
252,7.638172507286072,2.361786663532257,77.73696899414062,19.901270866394043,2.8870591229962408e-06
253,7.533124089241028,2.4668754637241364,77.42376327514648,20.10936737060547,3.5273076648674397e-07
254,7.649037837982178,2.3509621620178223,78.10364246368408,19.54539179801941,2.064765462361428e-07
255,7.625732421875,2.3742468655109406,78.0706262588501,19.55514669418335,1.4646029857535676e-06
256,7.561488151550293,2.4385127425193787,77.99846649169922,19.563013315200806,4.301594713252975e-07
