timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/09/24 10:58:26.210, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.71, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:27.222, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.73, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:28.236, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.72, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:29.247, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.68, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:30.257, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 85, 119.78, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:31.271, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.70, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:32.280, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.88, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:33.289, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.90, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:34.301, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.90, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:35.305, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 85, 119.77, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:36.316, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.79, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:37.328, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.82, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:38.338, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.89, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:39.351, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 86, 119.79, [N/A], 2505, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:40.362, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.93, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:41.376, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.92, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:42.378, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.89, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:43.390, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 86, 119.86, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:44.404, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.85, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:45.414, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.94, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:46.427, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 86, 119.86, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:47.437, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 86, 119.93, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:48.449, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 87, 119.89, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:49.449, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 86, 119.83, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:50.462, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 87, 119.93, [N/A], 2497, 9001, P4, Active, Not Active, Not Active
